"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"071028","Lucera","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",16868,"p","dato provvisorio"
"071028","Lucera","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",32889,"p","dato provvisorio"
"051021","Lucignano","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1723,"p","dato provvisorio"
"051021","Lucignano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",3544,"p","dato provvisorio"
"008033","Lucinasco","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",165,"p","dato provvisorio"
"008033","Lucinasco","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",126,"p","dato provvisorio"
"008033","Lucinasco","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",291,"p","dato provvisorio"
"070033","Lucito","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",341,"p","dato provvisorio"
"070033","Lucito","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",654,"p","dato provvisorio"
"066051","Luco dei Marsi","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",3117,"p","dato provvisorio"
"066051","Luco dei Marsi","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2966,"p","dato provvisorio"
"066052","Lucoli","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",491,"p","dato provvisorio"
"066052","Lucoli","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",453,"p","dato provvisorio"
"066052","Lucoli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",944,"p","dato provvisorio"
"033026","Lugagnano Val d'Arda","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1926,"p","dato provvisorio"
"033026","Lugagnano Val d'Arda","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",3927,"p","dato provvisorio"
"055016","Lugnano in Teverina","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",713,"p","dato provvisorio"
"055016","Lugnano in Teverina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1434,"p","dato provvisorio"
"039012","Lugo","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",15469,"p","dato provvisorio"
"039012","Lugo","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",16814,"p","dato provvisorio"
"024053","Lugo di Vicenza","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1810,"p","dato provvisorio"
"024053","Lugo di Vicenza","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1826,"p","dato provvisorio"
"024053","Lugo di Vicenza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",3636,"p","dato provvisorio"
"012092","Luino","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",6860,"p","dato provvisorio"
"012092","Luino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",14306,"p","dato provvisorio"
"013135","Luisago","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1348,"p","dato provvisorio"
"013135","Luisago","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1376,"p","dato provvisorio"
"013135","Luisago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",2724,"p","dato provvisorio"
"091043","Lula","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",666,"p","dato provvisorio"
"091043","Lula","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1360,"p","dato provvisorio"
"010031","Lumarzo","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",761,"p","dato provvisorio"
"010031","Lumarzo","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",756,"p","dato provvisorio"
"017096","Lumezzane","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",10981,"p","dato provvisorio"
"017096","Lumezzane","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",11149,"p","dato provvisorio"
"017096","Lumezzane","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",22130,"p","dato provvisorio"
"041022","Lunano","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",721,"p","dato provvisorio"
"041022","Lunano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1493,"p","dato provvisorio"
"018084","Lungavilla","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1172,"p","dato provvisorio"
"078069","Lungro","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1236,"p","dato provvisorio"
"078069","Lungro","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1225,"p","dato provvisorio"
"078069","Lungro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",2461,"p","dato provvisorio"
"064045","Luogosano","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",613,"p","dato provvisorio"
"004114","Magliano Alpi","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1131,"p","dato provvisorio"
"004114","Magliano Alpi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",2231,"p","dato provvisorio"
"066053","Magliano de' Marsi","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1759,"p","dato provvisorio"
"066053","Magliano de' Marsi","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1837,"p","dato provvisorio"
"066053","Magliano de' Marsi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",3596,"p","dato provvisorio"
"109010","Magliano di Tenna","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",712,"p","dato provvisorio"
"109010","Magliano di Tenna","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",718,"p","dato provvisorio"
"109010","Magliano di Tenna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1430,"p","dato provvisorio"
"053013","Magliano in Toscana","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1666,"p","dato provvisorio"
"053013","Magliano in Toscana","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1786,"p","dato provvisorio"
"053013","Magliano in Toscana","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",3452,"p","dato provvisorio"
"058052","Magliano Romano","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",715,"p","dato provvisorio"
"058052","Magliano Romano","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",687,"p","dato provvisorio"
"058052","Magliano Romano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1402,"p","dato provvisorio"
"057035","Magliano Sabina","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1800,"p","dato provvisorio"
"057035","Magliano Sabina","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1892,"p","dato provvisorio"
"057035","Magliano Sabina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",3692,"p","dato provvisorio"
"065065","Magliano Vetere","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",317,"p","dato provvisorio"
"065065","Magliano Vetere","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",341,"p","dato provvisorio"
"065065","Magliano Vetere","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",658,"p","dato provvisorio"
"075039","Maglie","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",6623,"p","dato provvisorio"
"075039","Maglie","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",7543,"p","dato provvisorio"
"075039","Maglie","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",14166,"p","dato provvisorio"
"009035","Magliolo","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",502,"p","dato provvisorio"
"009035","Magliolo","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",473,"p","dato provvisorio"
"009035","Magliolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",975,"p","dato provvisorio"
"001143","Maglione","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",200,"p","dato provvisorio"
"001143","Maglione","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",217,"p","dato provvisorio"
"001143","Maglione","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",417,"p","dato provvisorio"
"020029","Magnacavallo","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",757,"p","dato provvisorio"
"020029","Magnacavallo","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",752,"p","dato provvisorio"
"020029","Magnacavallo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1509,"p","dato provvisorio"
"015131","Magnago","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",4581,"p","dato provvisorio"
"015131","Magnago","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",4683,"p","dato provvisorio"
"015131","Magnago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",9264,"p","dato provvisorio"
"096030","Magnano","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",208,"p","dato provvisorio"
"096030","Magnano","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",186,"p","dato provvisorio"
"096030","Magnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",394,"p","dato provvisorio"
"030052","Magnano in Riviera","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1133,"p","dato provvisorio"
"030052","Magnano in Riviera","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1200,"p","dato provvisorio"
"030052","Magnano in Riviera","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",2333,"p","dato provvisorio"
"095083","Magomadas","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",319,"p","dato provvisorio"
"095083","Magomadas","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",320,"p","dato provvisorio"
"095083","Magomadas","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",639,"p","dato provvisorio"
"021045","Magrè sulla strada del vino/Margreid an der Weinstraße","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",617,"p","dato provvisorio"
"021045","Magrè sulla strada del vino/Margreid an der Weinstraße","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",657,"p","dato provvisorio"
"021045","Magrè sulla strada del vino/Margreid an der Weinstraße","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1274,"p","dato provvisorio"
"013139","Magreglio","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",336,"p","dato provvisorio"
"013139","Magreglio","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",340,"p","dato provvisorio"
"013139","Magreglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",676,"p","dato provvisorio"
"079069","Maida","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",2299,"p","dato provvisorio"
"079069","Maida","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2342,"p","dato provvisorio"
"079069","Maida","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",4641,"p","dato provvisorio"
"078071","Maierà","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",610,"p","dato provvisorio"
"078071","Maierà","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",609,"p","dato provvisorio"
"078071","Maierà","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",1219,"p","dato provvisorio"
"102020","Maierato","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",1038,"p","dato provvisorio"
"102020","Maierato","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",1100,"p","dato provvisorio"
"102020","Maierato","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",2138,"p","dato provvisorio"
"042023","Maiolati Spontini","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",2967,"p","dato provvisorio"
"042023","Maiolati Spontini","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",3234,"p","dato provvisorio"
"042023","Maiolati Spontini","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",6201,"p","dato provvisorio"
"099022","Maiolo","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",421,"p","dato provvisorio"
"099022","Maiolo","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",389,"p","dato provvisorio"
"099022","Maiolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2019","2019",810,"p","dato provvisorio"
"065066","Maiori","JAN","popolazione al 1º gennaio","1","maschi","TOTAL","totale","99","totale","2019","2019",2721,"p","dato provvisorio"
"065066","Maiori","JAN","popolazione al 1º gennaio","2","femmine","TOTAL","totale","99","totale","2019","2019",2855,"p","dato provvisorio"
